X;Y;Z
-19;-19;-53
8;68;24
-44;-35;-17
18;31;-23
37;-44;-9
-14;43;4
12;-70;23
-22;21;21
-33;39;40
4;24;-46
10;-85;-44
27;77;56
-26;2;4
24;-15;9
-3;31;0
35;-66;-30
-9;1;-1
-4;28;26
-18;-2;-6
-7;-37;-10
24;47;-86
-47;3;56
14;-77;-18
14;88;7
-11;73;-90
-40;-177;111
53;106;-95
-49;14;12
36;-36;52
6;-17;3
-14;32;0
-25;-1;-5
51;-55;-11
-24;29;-7
-18;-24;26
24;59;-38
-33;-51;59
-12;21;2
45;46;-142
-17;-86;96
-6;39;9
-6;-18;22
20;7;5
31;16;-56
-18;-12;20
-25;-31;50
18;-2;30
-12;22;-62
7;-19;5
-9;76;-26
-18;-14;-71
38;-19;98
48;-35;-16
-72;41;-12
39;6;-30
-38;-59;0
2;86;48
-5;-83;-21
-5;56;-9
24;-60;82
-24;-1;-100
-1;-34;110
-70;-7;-56
63;-3;72
84;109;-131
9;-146;27
53;-162;190
-167;373;-295
72;-43;147
-49;-43;-45
-15;-36;149
57;-17;-21
-45;32;-163
97;75;-49
-74;-26;146
-5;-256;-67
-272;243;-144
856;-100;-622
-270;-472;594
-477;502;-134
274;388;551
-141;-190;-220
100;-173;-37
-133;-79;73
86;20;-4
-66;200;-205
75;-70;185
-77;-198;17
33;64;-99
-40;102;96
12;-80;-62
91;61;-2
-27;103;0
-49;-134;-98
25;-88;148
14;127;-18
-41;-26;49
49;-45;-27
-12;78;16
-45;-21;-40
33;97;78
-12;-179;-102
25;46;142
-26;81;-176
15;-162;19
-124;240;-114
189;-104;165
-41;-11;27
5;-81;-121
35;147;11
-35;-127;-8
40;10;-93
-28;61;69
63;90;-5
-36;-30;42
-35;-144;-29
85;40;56
-5;12;-27
-26;-87;77
-16;67;-60
-44;9;-1
45;39;-28
15;-99;121
-287;272;-204
732;-396;191
117;516;-229
-727;-512;-248
107;100;233
314;655;-889
-714;-199;1031
345;-443;369
343;460;-487
-495;-596;-3
151;293;-501
-275;200;543
565;-441;280
-194;-49;-141
86;174;-144
-30;38;123
29;30;-64
-149;64;-76
3;-71;83
6;-50;-12
95;105;6
-43;-33;-36
-19;-81;21
-4;33;-23
61;22;89
-46;-74;19
32;54;-63
-39;-100;1
32;133;4
-4;22;-14
28;-57;50
-63;-20;-94
-16;16;142
-17;-7;-69
50;56;-57
21;-31;-20
-4;24;27
25;-24;18
-46;19;33
-32;-47;27
-13;22;-61
39;-45;0
78;42;65
-104;42;-71
40;-114;-73
-32;50;166
60;32;-75
-96;-26;37
34;-18;-55
30;46;-58
-4;-39;78
4;-39;88
13;35;-92
-10;-38;-74
-28;17;143
11;73;-58
21;-55;-9
-18;1;-49
-41;-53;34
-4;67;-14
22;-33;1
50;-16;-24
-48;124;32
71;-58;76
-28;-15;-56
9;-100;-54
62;122;73
17;66;-48
-87;-119;8
19;52;31
-7;132;-3
-1;-250;-66
-131;-120;39
21;196;49
67;61;16
-3;-70;-67
-12;32;8
18;33;-18
-6;-109;6
3;196;-37
-11;-118;38
12;-10;118
107;65;-155
-124;-40;84
20;-51;-62
38;76;33
-36;25;-30
-44;-202;26
50;64;33
44;139;-130
-63;-105;116
5;86;-14
13;-59;-83
0;26;45
-10;-48;86
21;24;-11
-29;49;-63
-36;-78;79
19;6;-121
145;47;39
15;88;49
-63;-240;207
77;87;-334
-140;-109;207
24;128;-156
10;93;84
-63;-172;-56
50;90;-22
-54;56;-5
50;-72;8
-12;59;48
7;-35;-73
-2;-23;30
-10;11;7
-2;22;-8
-21;-43;43
-14;17;-40
28;38;5
19;-55;-31
-40;9;25
4;27;5
3;-1;26
8;-45;-16
6;20;18
-5;15;-20
-8;-34;-2
