x,y,z,36,broad_category
45.0,75.0,42.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,54.0,38.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,42.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
61.0,54.0,58.0,../datasets/Driving/Dataset driving 2.csv,Driving
70.0,58.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,69.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,57.0,43.0,../datasets/Driving/Dataset driving 2.csv,Driving
111.0,49.0,118.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,28.0,60.0,../datasets/Driving/Dataset driving 2.csv,Driving
117.0,75.0,137.0,../datasets/Driving/Dataset driving 2.csv,Driving
94.0,69.0,131.0,../datasets/Driving/Dataset driving 2.csv,Driving
72.0,54.0,48.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,41.0,115.0,../datasets/Driving/Dataset driving 2.csv,Driving
80.0,50.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
75.0,44.0,123.0,../datasets/Driving/Dataset driving 2.csv,Driving
57.0,66.0,108.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,44.0,87.0,../datasets/Driving/Dataset driving 2.csv,Driving
40.0,53.0,59.0,../datasets/Driving/Dataset driving 2.csv,Driving
78.0,32.0,113.0,../datasets/Driving/Dataset driving 2.csv,Driving
87.0,39.0,91.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,58.0,94.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,52.0,48.0,../datasets/Driving/Dataset driving 2.csv,Driving
75.0,47.0,76.0,../datasets/Driving/Dataset driving 2.csv,Driving
75.0,53.0,113.0,../datasets/Driving/Dataset driving 2.csv,Driving
93.0,65.0,122.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,43.0,89.0,../datasets/Driving/Dataset driving 2.csv,Driving
41.0,58.0,64.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,43.0,69.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,29.0,51.0,../datasets/Driving/Dataset driving 2.csv,Driving
44.0,47.0,68.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,58.0,67.0,../datasets/Driving/Dataset driving 2.csv,Driving
61.0,66.0,109.0,../datasets/Driving/Dataset driving 2.csv,Driving
51.0,28.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
84.0,53.0,132.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,51.0,72.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,25.0,111.0,../datasets/Driving/Dataset driving 2.csv,Driving
66.0,52.0,88.0,../datasets/Driving/Dataset driving 2.csv,Driving
76.0,47.0,84.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,44.0,58.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,33.0,120.0,../datasets/Driving/Dataset driving 2.csv,Driving
70.0,24.0,49.0,../datasets/Driving/Dataset driving 2.csv,Driving
72.0,55.0,54.0,../datasets/Driving/Dataset driving 2.csv,Driving
88.0,59.0,179.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,41.0,64.0,../datasets/Driving/Dataset driving 2.csv,Driving
91.0,42.0,59.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,42.0,67.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,40.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
106.0,76.0,119.0,../datasets/Driving/Dataset driving 2.csv,Driving
75.0,42.0,110.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,47.0,90.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,55.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
70.0,40.0,69.0,../datasets/Driving/Dataset driving 2.csv,Driving
39.0,50.0,62.0,../datasets/Driving/Dataset driving 2.csv,Driving
42.0,47.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
28.0,44.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,54.0,88.0,../datasets/Driving/Dataset driving 2.csv,Driving
89.0,45.0,78.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,46.0,88.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,51.0,107.0,../datasets/Driving/Dataset driving 2.csv,Driving
73.0,32.0,93.0,../datasets/Driving/Dataset driving 2.csv,Driving
68.0,45.0,109.0,../datasets/Driving/Dataset driving 2.csv,Driving
98.0,60.0,166.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,33.0,77.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,26.0,62.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,56.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
51.0,36.0,82.0,../datasets/Driving/Dataset driving 2.csv,Driving
32.0,40.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,44.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,55.0,126.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,65.0,65.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,48.0,117.0,../datasets/Driving/Dataset driving 2.csv,Driving
46.0,50.0,63.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,37.0,106.0,../datasets/Driving/Dataset driving 2.csv,Driving
61.0,45.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
73.0,49.0,99.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,45.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,48.0,83.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,38.0,101.0,../datasets/Driving/Dataset driving 2.csv,Driving
51.0,42.0,99.0,../datasets/Driving/Dataset driving 2.csv,Driving
93.0,58.0,37.0,../datasets/Driving/Dataset driving 2.csv,Driving
91.0,37.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
84.0,57.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,52.0,72.0,../datasets/Driving/Dataset driving 2.csv,Driving
89.0,43.0,140.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,56.0,122.0,../datasets/Driving/Dataset driving 2.csv,Driving
88.0,54.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
63.0,43.0,105.0,../datasets/Driving/Dataset driving 2.csv,Driving
73.0,43.0,104.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,75.0,67.0,../datasets/Driving/Dataset driving 2.csv,Driving
57.0,28.0,121.0,../datasets/Driving/Dataset driving 2.csv,Driving
31.0,43.0,64.0,../datasets/Driving/Dataset driving 2.csv,Driving
67.0,60.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
24.0,43.0,74.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,55.0,83.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,42.0,67.0,../datasets/Driving/Dataset driving 2.csv,Driving
37.0,56.0,111.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,56.0,78.0,../datasets/Driving/Dataset driving 2.csv,Driving
36.0,28.0,121.0,../datasets/Driving/Dataset driving 2.csv,Driving
28.0,58.0,105.0,../datasets/Driving/Dataset driving 2.csv,Driving
83.0,69.0,117.0,../datasets/Driving/Dataset driving 2.csv,Driving
35.0,71.0,95.0,../datasets/Driving/Dataset driving 2.csv,Driving
57.0,35.0,103.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,54.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
51.0,46.0,77.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,66.0,122.0,../datasets/Driving/Dataset driving 2.csv,Driving
153.0,66.0,166.0,../datasets/Driving/Dataset driving 2.csv,Driving
123.0,45.0,184.0,../datasets/Driving/Dataset driving 2.csv,Driving
94.0,59.0,131.0,../datasets/Driving/Dataset driving 2.csv,Driving
74.0,72.0,129.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,46.0,106.0,../datasets/Driving/Dataset driving 2.csv,Driving
42.0,49.0,83.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,39.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,63.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,46.0,93.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,34.0,50.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,32.0,94.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,39.0,93.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,34.0,117.0,../datasets/Driving/Dataset driving 2.csv,Driving
44.0,49.0,86.0,../datasets/Driving/Dataset driving 2.csv,Driving
53.0,40.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
80.0,56.0,115.0,../datasets/Driving/Dataset driving 2.csv,Driving
40.0,35.0,145.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,49.0,114.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,38.0,74.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,55.0,108.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,66.0,103.0,../datasets/Driving/Dataset driving 2.csv,Driving
97.0,35.0,87.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,46.0,112.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,46.0,88.0,../datasets/Driving/Dataset driving 2.csv,Driving
94.0,57.0,99.0,../datasets/Driving/Dataset driving 2.csv,Driving
61.0,66.0,101.0,../datasets/Driving/Dataset driving 2.csv,Driving
84.0,63.0,112.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,49.0,96.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,35.0,77.0,../datasets/Driving/Dataset driving 2.csv,Driving
32.0,33.0,143.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,49.0,173.0,../datasets/Driving/Dataset driving 2.csv,Driving
54.0,49.0,104.0,../datasets/Driving/Dataset driving 2.csv,Driving
82.0,58.0,112.0,../datasets/Driving/Dataset driving 2.csv,Driving
66.0,44.0,96.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,50.0,126.0,../datasets/Driving/Dataset driving 2.csv,Driving
71.0,52.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,46.0,95.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,52.0,97.0,../datasets/Driving/Dataset driving 2.csv,Driving
82.0,42.0,159.0,../datasets/Driving/Dataset driving 2.csv,Driving
72.0,64.0,95.0,../datasets/Driving/Dataset driving 2.csv,Driving
29.0,43.0,90.0,../datasets/Driving/Dataset driving 2.csv,Driving
46.0,42.0,84.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,47.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,64.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
81.0,29.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
53.0,43.0,73.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,54.0,170.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,39.0,104.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,45.0,92.0,../datasets/Driving/Dataset driving 2.csv,Driving
70.0,44.0,96.0,../datasets/Driving/Dataset driving 2.csv,Driving
93.0,37.0,126.0,../datasets/Driving/Dataset driving 2.csv,Driving
54.0,60.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,30.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,48.0,91.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,34.0,148.0,../datasets/Driving/Dataset driving 2.csv,Driving
82.0,47.0,175.0,../datasets/Driving/Dataset driving 2.csv,Driving
123.0,49.0,110.0,../datasets/Driving/Dataset driving 2.csv,Driving
92.0,65.0,101.0,../datasets/Driving/Dataset driving 2.csv,Driving
68.0,35.0,133.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,82.0,209.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,55.0,114.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,38.0,82.0,../datasets/Driving/Dataset driving 2.csv,Driving
24.0,36.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
36.0,47.0,91.0,../datasets/Driving/Dataset driving 2.csv,Driving
67.0,56.0,110.0,../datasets/Driving/Dataset driving 2.csv,Driving
33.0,28.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,51.0,60.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,38.0,127.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,51.0,134.0,../datasets/Driving/Dataset driving 2.csv,Driving
38.0,42.0,97.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,25.0,87.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,70.0,131.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,35.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
76.0,53.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
36.0,31.0,86.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,39.0,76.0,../datasets/Driving/Dataset driving 2.csv,Driving
41.0,47.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,39.0,114.0,../datasets/Driving/Dataset driving 2.csv,Driving
71.0,31.0,92.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,57.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,33.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
76.0,30.0,106.0,../datasets/Driving/Dataset driving 2.csv,Driving
44.0,48.0,86.0,../datasets/Driving/Dataset driving 2.csv,Driving
56.0,56.0,121.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,32.0,60.0,../datasets/Driving/Dataset driving 2.csv,Driving
70.0,24.0,67.0,../datasets/Driving/Dataset driving 2.csv,Driving
48.0,56.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
39.0,39.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
42.0,28.0,69.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,54.0,106.0,../datasets/Driving/Dataset driving 2.csv,Driving
69.0,36.0,100.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,44.0,92.0,../datasets/Driving/Dataset driving 2.csv,Driving
46.0,55.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,56.0,95.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,38.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,38.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
44.0,34.0,83.0,../datasets/Driving/Dataset driving 2.csv,Driving
60.0,49.0,51.0,../datasets/Driving/Dataset driving 2.csv,Driving
85.0,54.0,51.0,../datasets/Driving/Dataset driving 2.csv,Driving
42.0,42.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
42.0,36.0,98.0,../datasets/Driving/Dataset driving 2.csv,Driving
74.0,47.0,108.0,../datasets/Driving/Dataset driving 2.csv,Driving
54.0,37.0,117.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,46.0,90.0,../datasets/Driving/Dataset driving 2.csv,Driving
78.0,62.0,53.0,../datasets/Driving/Dataset driving 2.csv,Driving
63.0,46.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
39.0,21.0,103.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,37.0,58.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,61.0,79.0,../datasets/Driving/Dataset driving 2.csv,Driving
63.0,30.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
50.0,66.0,100.0,../datasets/Driving/Dataset driving 2.csv,Driving
55.0,56.0,70.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,45.0,76.0,../datasets/Driving/Dataset driving 2.csv,Driving
46.0,51.0,81.0,../datasets/Driving/Dataset driving 2.csv,Driving
30.0,44.0,83.0,../datasets/Driving/Dataset driving 2.csv,Driving
44.0,87.0,112.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,88.0,180.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,83.0,279.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,83.0,187.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,54.0,116.0,../datasets/Driving/Dataset driving 2.csv,Driving
73.0,92.0,86.0,../datasets/Driving/Dataset driving 2.csv,Driving
101.0,60.0,86.0,../datasets/Driving/Dataset driving 2.csv,Driving
125.0,94.0,147.0,../datasets/Driving/Dataset driving 2.csv,Driving
109.0,92.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
86.0,50.0,96.0,../datasets/Driving/Dataset driving 2.csv,Driving
94.0,53.0,130.0,../datasets/Driving/Dataset driving 2.csv,Driving
86.0,86.0,126.0,../datasets/Driving/Dataset driving 2.csv,Driving
90.0,83.0,77.0,../datasets/Driving/Dataset driving 2.csv,Driving
73.0,56.0,59.0,../datasets/Driving/Dataset driving 2.csv,Driving
67.0,60.0,144.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,50.0,140.0,../datasets/Driving/Dataset driving 2.csv,Driving
59.0,51.0,102.0,../datasets/Driving/Dataset driving 2.csv,Driving
129.0,76.0,164.0,../datasets/Driving/Dataset driving 2.csv,Driving
75.0,86.0,228.0,../datasets/Driving/Dataset driving 2.csv,Driving
92.0,105.0,77.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,71.0,117.0,../datasets/Driving/Dataset driving 2.csv,Driving
63.0,65.0,100.0,../datasets/Driving/Dataset driving 2.csv,Driving
80.0,70.0,134.0,../datasets/Driving/Dataset driving 2.csv,Driving
119.0,57.0,138.0,../datasets/Driving/Dataset driving 2.csv,Driving
92.0,59.0,96.0,../datasets/Driving/Dataset driving 2.csv,Driving
36.0,64.0,100.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,63.0,149.0,../datasets/Driving/Dataset driving 2.csv,Driving
46.0,54.0,134.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,125.0,291.0,../datasets/Driving/Dataset driving 2.csv,Driving
120.0,133.0,174.0,../datasets/Driving/Dataset driving 2.csv,Driving
83.0,57.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
100.0,122.0,289.0,../datasets/Driving/Dataset driving 2.csv,Driving
80.0,99.0,113.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,63.0,147.0,../datasets/Driving/Dataset driving 2.csv,Driving
83.0,81.0,181.0,../datasets/Driving/Dataset driving 2.csv,Driving
162.0,84.0,274.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,87.0,137.0,../datasets/Driving/Dataset driving 2.csv,Driving
99.0,110.0,240.0,../datasets/Driving/Dataset driving 2.csv,Driving
162.0,64.0,243.0,../datasets/Driving/Dataset driving 2.csv,Driving
98.0,65.0,119.0,../datasets/Driving/Dataset driving 2.csv,Driving
94.0,97.0,154.0,../datasets/Driving/Dataset driving 2.csv,Driving
50.0,66.0,116.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,50.0,132.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,45.0,154.0,../datasets/Driving/Dataset driving 2.csv,Driving
98.0,54.0,147.0,../datasets/Driving/Dataset driving 2.csv,Driving
161.0,57.0,260.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,57.0,121.0,../datasets/Driving/Dataset driving 2.csv,Driving
93.0,72.0,162.0,../datasets/Driving/Dataset driving 2.csv,Driving
110.0,108.0,138.0,../datasets/Driving/Dataset driving 2.csv,Driving
71.0,85.0,125.0,../datasets/Driving/Dataset driving 2.csv,Driving
62.0,65.0,150.0,../datasets/Driving/Dataset driving 2.csv,Driving
156.0,105.0,156.0,../datasets/Driving/Dataset driving 2.csv,Driving
89.0,55.0,78.0,../datasets/Driving/Dataset driving 2.csv,Driving
77.0,62.0,101.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,71.0,109.0,../datasets/Driving/Dataset driving 2.csv,Driving
40.0,62.0,80.0,../datasets/Driving/Dataset driving 2.csv,Driving
63.0,51.0,125.0,../datasets/Driving/Dataset driving 2.csv,Driving
101.0,79.0,107.0,../datasets/Driving/Dataset driving 2.csv,Driving
57.0,59.0,90.0,../datasets/Driving/Dataset driving 2.csv,Driving
81.0,40.0,136.0,../datasets/Driving/Dataset driving 2.csv,Driving
53.0,52.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
66.0,45.0,183.0,../datasets/Driving/Dataset driving 2.csv,Driving
86.0,63.0,170.0,../datasets/Driving/Dataset driving 2.csv,Driving
61.0,67.0,107.0,../datasets/Driving/Dataset driving 2.csv,Driving
86.0,49.0,143.0,../datasets/Driving/Dataset driving 2.csv,Driving
170.0,126.0,353.0,../datasets/Driving/Dataset driving 2.csv,Driving
95.0,93.0,179.0,../datasets/Driving/Dataset driving 2.csv,Driving
127.0,91.0,212.0,../datasets/Driving/Dataset driving 2.csv,Driving
153.0,89.0,95.0,../datasets/Driving/Dataset driving 2.csv,Driving
49.0,129.0,69.0,../datasets/Driving/Dataset driving 2.csv,Driving
65.0,105.0,148.0,../datasets/Driving/Dataset driving 2.csv,Driving
180.0,116.0,237.0,../datasets/Driving/Dataset driving 2.csv,Driving
89.0,89.0,170.0,../datasets/Driving/Dataset driving 2.csv,Driving
79.0,87.0,76.0,../datasets/Driving/Dataset driving 2.csv,Driving
47.0,75.0,59.0,../datasets/Driving/Dataset driving 2.csv,Driving
43.0,48.0,85.0,../datasets/Driving/Dataset driving 2.csv,Driving
58.0,38.0,112.0,../datasets/Driving/Dataset driving 2.csv,Driving
78.0,55.0,60.0,../datasets/Driving/Dataset driving 2.csv,Driving
27.0,47.0,76.0,../datasets/Driving/Dataset driving 2.csv,Driving
30.0,39.0,52.0,../datasets/Driving/Dataset driving 2.csv,Driving
90.0,53.0,60.0,../datasets/Driving/Dataset driving 2.csv,Driving
64.0,44.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
116.0,47.0,82.0,../datasets/Driving/Dataset driving 2.csv,Driving
71.0,42.0,70.0,../datasets/Driving/Dataset driving 2.csv,Driving
52.0,65.0,66.0,../datasets/Driving/Dataset driving 2.csv,Driving
118.0,76.0,71.0,../datasets/Driving/Dataset driving 2.csv,Driving
57.0,50.0,82.0,../datasets/Driving/Dataset driving 2.csv,Driving
104.0,44.0,97.0,../datasets/Driving/Dataset driving 2.csv,Driving
74.0,87.0,75.0,../datasets/Driving/Dataset driving 2.csv,Driving
54.0,42.0,62.0,../datasets/Driving/Dataset driving 2.csv,Driving
45.0,52.0,94.0,../datasets/Driving/Dataset driving 2.csv,Driving
