X;Y;Z
-707;2;68
879;-204;550
248;-483;612
-780;-470;-1690
95;557;871
361;163;-579
-1250;-499;318
555;343;833
441;581;-1185
-304;140;781
894;-1258;68
-1256;1040;-1266
1099;287;1043
-413;-878;837
-204;409;-219
-1131;139;-947
1301;230;-466
-166;-106;651
-437;-844;980
175;1523;-2048
-621;-1140;439
-336;-142;689
939;493;-448
241;-811;482
52;1244;-212
-313;18;-118
1688;900;201
-888;290;35
400;-575;880
-68;135;-56
-984;102;-1055
1102;401;-439
-409;-69;632
1202;-369;667
-419;548;-1611
-734;-524;802
441;352;281
119;-406;-397
-382;597;-529
37;160;1090
50;-1587;610
-792;580;-1667
905;129;1666
771;423;-1345
-1585;41;-205
692;328;-243
892;453;1244
-96;-554;-1009
-1354;-495;835
159;210;-614
636;2;843
192;-195;-498
-657;526;8
1118;-1076;980
-1013;1479;-1946
-360;-414;1628
89;-533;-1110
707;-205;1427
-113;688;-1012
-408;-38;-925
-870;-1006;1538
1333;1605;-1340
-198;-1308;964
830;226;774
-766;402;-564
-492;-151;-682
84;148;-194
101;-838;1168
274;1517;-1777
-626;-86;1601
0;-1019;-863
525;-146;795
-1053;-234;-146
1296;922;-1120
-10;-126;563
663;-898;1214
-923;1395;-1791
922;-667;1644
-1961;-715;-1220
-87;1182;-362
1057;-346;832
386;147;-408
-370;-127;522
-503;85;-494
805;206;-590
-1112;-766;582
615;327;-185
34;-317;867
-124;142;-705
866;464;-382
-833;141;1001
1221;-41;497
-1408;-1440;187
-26;686;-1054
-83;-249;141
243;-448;912
-244;896;-1613
483;766;-236
83;-424;911
-228;121;11
65;372;-584
-275;-985;941
185;125;-701
469;-698;1267
-1305;378;-982
1153;948;-434
359;45;1035
-971;-1091;379
653;1376;-2048
-817;-953;512
523;31;393
-152;-171;-37
59;-40;623
602;365;-564
623;849;439
-145;-1930;571
-1000;1156;-1206
-900;-718;323
1497;379;-133
-1165;-243;-139
670;142;642
478;723;-718
461;408;-1499
-1398;-416;299
288;-313;298
635;-404;1148
-1357;329;-1411
1407;593;-301
450;-118;1737
-619;292;-78
-566;-1047;-1152
538;417;-134
-226;183;-179
-545;-745;710
678;965;-1049
186;-45;560
463;-895;1319
-1502;591;-1748
-194;-552;1245
1429;1198;-1097
-1364;-880;442
738;651;-550
1167;635;1617
-653;-942;90
-878;-35;-836
1177;-1071;835
-465;595;-391
603;691;-1142
-1024;203;570
-256;-430;-306
640;247;-312
-943;-579;1097
1614;-315;-378
-1012;313;3
-106;624;-175
1018;-1328;1031
-748;1961;-2048
-399;-1072;1085
165;326;-368
326;-189;433
125;307;-893
807;256;1788
-690;-750;0
-744;440;-772
1326;-1122;-392
-175;297;606
-492;1315;-1491
30;61;1339
-927;-419;-628
212;-714;-64
-351;-668;1160
83;-58;165
692;1167;-1260
-320;364;26
-329;209;-89
743;-518;-105
-308;-468;413
1072;-588;1088
-1312;802;-995
624;486;-466
29;-441;1358
831;-286;-1178
-625;1316;-163
-662;-1201;915
1065;-52;526
-1474;-165;-404
342;845;-1259
18;-295;-6
354;158;361
169;153;248
169;-411;-990
-203;167;314
-137;-135;107
979;208;285
0;-1323;1339
-1310;1476;-1560
1247;341;256
-529;-495;238
-1372;-504;954
-86;179;-706
2047;-10;-1231
-679;-321;1120
-91;-87;31
563;-532;894
205;1125;-850
-2048;0;-603
2047;340;-18
-1039;-15;71
-1009;-1342;380
2033;882;839
-632;-669;180
-281;594;-1157
-574;-342;518
932;560;-638
-1449;-408;-125
-32;186;1121
556;190;-1128
767;43;12
-609;-366;1032
1172;317;53
-666;90;-1214
-541;-252;-205
384;-611;1474
657;-57;-215
42;494;-99
-972;312;-948
956;917;-141
-792;-1038;1653
1089;-172;-87
-1405;-838;86
309;707;-1282
737;412;347
141;-1120;374
-1832;58;51
573;1021;-780
369;426;1255
-427;-997;33
-168;301;-1029
420;1011;-310
595;-1109;47
265;382;1291
368;139;0
-25;-1162;-763
-1127;1077;-77
-54;-147;-522
727;345;-1
-159;66;452
685;14;-116
0;-577;237
-1130;127;-637
-641;-415;995
1742;-347;0
209;900;-1043
-616;286;-610
90;848;877
-787;-477;-358
-170;-886;1133
604;259;-1352
-772;-299;29
-79;365;748
349;-73;-514
267;-502;1041
-541;606;-1033
332;842;-136
509;-116;-218
-935;-1225;1431
1015;981;-1264
-784;-150;-188
132;-419;390
-332;-120;-695
738;-267;416
3;303;-288
404;-30;74
-1153;1015;-481
1322;-616;1007
-477;460;-457
450;207;-502
-715;-495;1386
-911;-612;-545
2047;-532;739
0;951;-644
-216;-315;119
-1328;-131;-388
410;489;175
-318;-286;-20
449;170;70
-698;-573;563
-297;-304;-858
1670;1173;-23
-196;609;543
-34;-748;356
-897;-372;-108
38;-587;614
-366;-342;-96
147;682;95
539;178;-1052
-172;-107;-102
115;-142;-36
-204;293;140
460;184;1011
695;100;-1293
-66;64;-3
-673;96;-129
-327;11;707
586;-458;755
-154;-318;-1024
212;854;216
-777;-312;-538
328;204;-510
771;-306;785
-492;19;-347
-1261;395;1272
1647;-1352;77
-1648;314;-1280
1938;-72;1181
-860;716;-1032
-56;253;62
91;375;-642
-280;-126;565
226;-279;48
-36;773;-886
619;-40;196
393;-796;46
-999;-494;829
757;-490;-425
-1797;602;-337
878;-692;1625
-547;555;-939
-333;23;-485
1364;2;813
-630;1007;-1281
-157;-522;503
947;-163;1497
-513;624;-1494
155;381;-400
-312;-1029;255
-43;-212;973
-654;301;-177
1736;-98;841
-125;776;-1245
-1074;-1314;713
150;-345;519
1199;1866;-2036
-900;-476;519
28;-100;710
-459;-191;-173
-176;-514;990
65;1175;-954
712;-499;-871
727;-106;23
-1798;71;718
941;-1049;376
558;-308;338
-1614;0;367
934;323;-400
-461;-61;183
37;434;-545
569;1305;-540
-123;-740;-329
20;-182;1246
-810;-110;100
1683;134;282
-528;-891;0
-768;-151;0
365;671;-1756
-607;67;736
346;-156;-270
-99;-28;-216
205;-3;334
-593;-590;351
1133;1525;-502
-123;-187;-188
-526;-226;792
-26;243;716
-773;-1032;-1076
1341;1696;175
502;-1257;390
-1045;90;-150
231;-97;182
624;294;721
-1785;24;-1258
1418;134;384
-353;136;-268
938;50;590
-625;-106;-481
-638;650;-48
2;-1417;-224
292;273;448
-142;222;-149
-113;-127;1004
947;-353;-492
-303;645;-254
-1426;-791;671
1549;703;-1228
-758;133;-430
-230;-740;1279
-607;-541;-609
1230;292;580
-72;1057;-414
-179;124;-132
1066;-631;836
0;477;-725
-553;347;-385
-817;-947;477
-113;-29;-385
228;588;435
310;257;-1114
-378;-213;556
1320;-934;1326
-374;531;-1549
-957;-35;801
-718;-473;-600
0;143;1347
887;621;-1446
314;189;-34
-204;-216;1478
13;117;-291
-38;-54;-1254
-487;-499;1018
-488;-719;-835
1080;275;721
162;1146;-1048
-325;13;735
1129;-652;817
0;766;-1075
-409;-396;-263
-836;-220;541
92;34;-140
10;-26;266
53;418;-680
-505;183;55
1423;-552;1429
169;-103;-1722
-1660;-68;1007
-94;-206;-808
-294;230;1301
1415;-98;-944
-152;666;-191
-106;-371;1355
130;-246;-185
-782;221;-1484
300;-104;1142
1239;257;-632
-1799;-460;-176
1546;505;142
-1732;-331;110
333;-2;1080
858;613;-1838
-794;-443;566
-154;199;-329
720;-189;660
-47;307;-115
-919;-914;-156
490;-132;1210
-3;561;-862
988;-574;702
-1537;302;159
1164;1071;-1087
-553;-309;-134
-298;201;-125
1205;-223;-184
-688;-784;538
339;808;-401
-661;-549;548
829;361;-814
188;499;1655
-409;-412;0
300;-229;-1302
-639;-52;-304
-286;-412;665
991;613;-140
-628;191;-583
1010;395;1661
-620;212;-1924
1286;1125;-222
-1450;-936;-174
677;-302;46
113;762;-479
-36;-149;624
-394;577;-1357
692;-144;831
-830;-775;18
373;-218;490
-823;-337;288
955;953;-1303
188;96;286
529;-1375;1434
-950;1991;-2048
110;-1621;2047
-749;-42;0
1448;-361;-782
-1053;1538;51
181;-104;-635
-205;-544;1364
-350;554;-1014
-15;-559;-616
149;-190;1629
-616;-631;-1312
1429;69;946
-223;1200;-928
-682;29;192
954;-739;1100
-2;984;-1837
-53;153;206
-781;-908;574
55;-28;83
-438;-154;-96
1163;709;-661
-326;192;1152
898;-1560;575
-1603;2006;-2048
317;-1269;1396
136;-68;648
213;371;-1275
200;535;-358
-931;-433;139
1465;-1060;1495
-1009;1604;-1696
256;-845;1129
-257;-261;451
880;-576;-701
-644;1144;-78
-548;72;-342
1355;-448;1234
-613;467;-1553
-486;-509;530
861;-261;429
452;58;-827
-813;760;-112
-124;203;1531
721;-167;-1258
-1553;-103;-236
639;-315;184
-312;-244;656
800;505;-426
-510;408;-123
300;-502;1167
676;258;-1904
-994;-440;777
-883;-343;-506
632;-113;616
1052;823;-327
5;-131;807
357;45;-709
-1631;-255;-145
448;-272;1142
607;182;-858
-461;648;-768
-805;-1048;1904
1080;753;0
591;182;-1932
-1216;-237;849
476;-464;679
130;766;-531
-346;315;-227
1123;-1623;715
-586;679;-1185
-575;-266;711
935;-210;607
-694;484;67
-736;415;-124
1457;-649;367
-1024;371;-1863
0;-478;1862
911;-511;0
-216;642;-786
-60;763;-310
-250;-71;251
247;105;-837
-845;-253;888
836;252;-850
-747;-1032;1065
206;954;-835
-676;-70;847
-234;-22;-1072
688;460;819
476;-512;816
-12;-74;-956
126;-219;-482
501;591;464
-1781;-1383;-64
1539;568;-470
39;1171;188
-424;-637;630
-563;86;686
1454;-498;0
-1999;7;-87
395;-815;86
1138;911;-922
-683;56;-128
-116;-297;-120
588;233;49
-174;-98;123
133;-677;691
-602;1041;-543
592;-176;-541
8;281;156
-750;122;-184
652;-442;941
812;19;161
-1154;83;-1108
286;-50;170
